Instance name, X location, Y location, Voltage
_3188_, 124.24, 40.8, 1.79933
FILLER_0_11_252, 124.24, 40.8, 1.79933
FILLER_0_11_260, 124.24, 40.8, 1.79933
_1993_, 137.04, 40.8, 1.79941
_1999_, 137.04, 40.8, 1.79941
_2000_, 137.04, 40.8, 1.79941
_2152_, 137.04, 40.8, 1.79941
FILLER_0_10_274, 137.04, 40.8, 1.79941
FILLER_0_10_282, 137.04, 40.8, 1.79941
FILLER_0_11_285, 137.04, 40.8, 1.79941
FILLER_0_12_291, 137.04, 40.8, 1.79941
FILLER_0_12_299, 137.04, 40.8, 1.79941
_2001_, 149.84, 40.8, 1.7995
_2153_, 149.84, 40.8, 1.7995
_2243_, 149.84, 40.8, 1.7995
_2249_, 149.84, 40.8, 1.7995
_2250_, 149.84, 40.8, 1.7995
_2252_, 149.84, 40.8, 1.7995
_2263_, 149.84, 40.8, 1.7995
FILLER_0_10_305, 149.84, 40.8, 1.7995
FILLER_0_11_308, 149.84, 40.8, 1.7995
FILLER_0_11_316, 149.84, 40.8, 1.7995
_2241_, 162.64, 40.8, 1.79961
_2254_, 162.64, 40.8, 1.79961
_2257_, 162.64, 40.8, 1.79961
_2270_, 162.64, 40.8, 1.79961
_2271_, 162.64, 40.8, 1.79961
FILLER_0_10_334, 162.64, 40.8, 1.79961
FILLER_0_11_332, 162.64, 40.8, 1.79961
FILLER_0_11_342, 162.64, 40.8, 1.79961
FILLER_0_11_350, 162.64, 40.8, 1.79961
FILLER_0_10_389, 188.92, 40.8, 1.79977
FILLER_0_10_397, 188.92, 40.8, 1.79977
FILLER_0_11_388, 188.92, 40.8, 1.79977
FILLER_0_11_393, 188.92, 40.8, 1.79977
FILLER_0_11_401, 188.92, 40.8, 1.79977
FILLER_0_11_409, 188.92, 40.8, 1.79977
FILLER_0_12_405, 188.92, 40.8, 1.79977
FILLER_0_12_413, 188.92, 40.8, 1.79977
_2050_, 5.52, 35.36, 1.79985
PHY_EDGE_ROW_8_Left_80, 5.52, 35.36, 1.79985
PHY_EDGE_ROW_9_Left_81, 5.52, 35.36, 1.79985
input31, 5.52, 35.36, 1.79985
input45, 5.52, 35.36, 1.79985
input48, 5.52, 35.36, 1.79985
PHY_EDGE_ROW_8_Right_8, 202.4, 35.36, 1.79987
PHY_EDGE_ROW_9_Right_9, 202.4, 35.36, 1.79987
FILLER_0_8_421, 202.4, 35.36, 1.79987
FILLER_0_9_417, 202.4, 35.36, 1.79987
_1945_, 13.68, 35.36, 1.79985
_2948_, 13.68, 35.36, 1.79985
_2951_, 13.68, 35.36, 1.79985
fanout119, 13.68, 35.36, 1.79985
fanout123, 13.68, 35.36, 1.79985
FILLER_0_9_9, 13.68, 35.36, 1.79985
_2053_, 34.64, 35.36, 1.79974
_2080_, 34.64, 35.36, 1.79974
_3093_, 34.64, 35.36, 1.79974
_3102_, 34.64, 35.36, 1.79974
_3104_, 34.64, 35.36, 1.79974
_3105_, 34.64, 35.36, 1.79974
fanout109, 34.64, 35.36, 1.79974
FILLER_0_8_51, 34.64, 35.36, 1.79974
FILLER_0_9_52, 34.64, 35.36, 1.79974
FILLER_0_9_57, 34.64, 35.36, 1.79974
_3087_, 47.44, 35.36, 1.79965
_3144_, 47.44, 35.36, 1.79965
_3159_, 47.44, 35.36, 1.79965
FILLER_0_8_79, 47.44, 35.36, 1.79965
FILLER_0_8_85, 47.44, 35.36, 1.79965
FILLER_0_9_78, 47.44, 35.36, 1.79965
FILLER_0_9_86, 47.44, 35.36, 1.79965
FILLER_0_9_94, 47.44, 35.36, 1.79965
FILLER_0_9_105, 47.44, 35.36, 1.79965
FILLER_0_10_93, 47.44, 35.36, 1.79965
FILLER_0_10_103, 47.44, 35.36, 1.79965
_3106_, 60.24, 35.36, 1.79957
_3107_, 60.24, 35.36, 1.79957
_3149_, 60.24, 35.36, 1.79957
FILLER_0_9_113, 60.24, 35.36, 1.79957
FILLER_0_10_131, 60.24, 35.36, 1.79957
_2215_, 73.04, 35.36, 1.79952
_3162_, 73.04, 35.36, 1.79952
_3170_, 73.04, 35.36, 1.79952
FILLER_0_8_141, 73.04, 35.36, 1.79952
FILLER_0_9_134, 73.04, 35.36, 1.79952
FILLER_0_9_149, 73.04, 35.36, 1.79952
FILLER_0_9_157, 73.04, 35.36, 1.79952
FILLER_0_10_151, 73.04, 35.36, 1.79952
_2228_, 85.84, 35.36, 1.79949
_3150_, 85.84, 35.36, 1.79949
_3151_, 85.84, 35.36, 1.79949
_3152_, 85.84, 35.36, 1.79949
FILLER_0_8_162, 85.84, 35.36, 1.79949
FILLER_0_9_165, 85.84, 35.36, 1.79949
FILLER_0_9_176, 85.84, 35.36, 1.79949
FILLER_0_10_184, 85.84, 35.36, 1.79949
_3153_, 98.64, 35.36, 1.79948
_3154_, 98.64, 35.36, 1.79948
_3165_, 98.64, 35.36, 1.79948
FILLER_0_8_190, 98.64, 35.36, 1.79948
FILLER_0_8_197, 98.64, 35.36, 1.79948
FILLER_0_9_193, 98.64, 35.36, 1.79948
FILLER_0_9_204, 98.64, 35.36, 1.79948
FILLER_0_9_212, 98.64, 35.36, 1.79948
_2231_, 111.44, 35.36, 1.79948
_2232_, 111.44, 35.36, 1.79948
_2233_, 111.44, 35.36, 1.79948
_2235_, 111.44, 35.36, 1.79948
_3192_, 111.44, 35.36, 1.79948
_3193_, 111.44, 35.36, 1.79948
FILLER_0_9_220, 111.44, 35.36, 1.79948
FILLER_0_9_233, 111.44, 35.36, 1.79948
FILLER_0_10_241, 111.44, 35.36, 1.79948
_1919_, 124.24, 35.36, 1.79953
_2237_, 124.24, 35.36, 1.79953
_2238_, 124.24, 35.36, 1.79953
_2240_, 124.24, 35.36, 1.79953
FILLER_0_8_253, 124.24, 35.36, 1.79953
FILLER_0_9_260, 124.24, 35.36, 1.79953
FILLER_0_10_266, 124.24, 35.36, 1.79953
_1994_, 137.04, 35.36, 1.7996
_1996_, 137.04, 35.36, 1.7996
_1997_, 137.04, 35.36, 1.7996
_1998_, 137.04, 35.36, 1.7996
_2246_, 137.04, 35.36, 1.7996
FILLER_0_8_277, 137.04, 35.36, 1.7996
FILLER_0_9_275, 137.04, 35.36, 1.7996
FILLER_0_9_295, 137.04, 35.36, 1.7996
FILLER_0_10_297, 137.04, 35.36, 1.7996
_2248_, 149.84, 35.36, 1.79968
_2256_, 149.84, 35.36, 1.79968
FILLER_0_8_304, 149.84, 35.36, 1.79968
FILLER_0_9_303, 149.84, 35.36, 1.79968
FILLER_0_9_315, 149.84, 35.36, 1.79968
FILLER_0_9_323, 149.84, 35.36, 1.79968
FILLER_0_10_326, 149.84, 35.36, 1.79968
_2169_, 162.64, 35.36, 1.79977
_3217_, 162.64, 35.36, 1.79977
_3219_, 162.64, 35.36, 1.79977
FILLER_0_8_334, 162.64, 35.36, 1.79977
FILLER_0_9_331, 162.64, 35.36, 1.79977
FILLER_0_9_337, 162.64, 35.36, 1.79977
FILLER_0_9_345, 162.64, 35.36, 1.79977
FILLER_0_10_342, 162.64, 35.36, 1.79977
FILLER_0_10_350, 162.64, 35.36, 1.79977
FILLER_0_8_389, 188.92, 35.36, 1.79987
FILLER_0_8_397, 188.92, 35.36, 1.79987
FILLER_0_9_386, 188.92, 35.36, 1.79987
FILLER_0_9_393, 188.92, 35.36, 1.79987
FILLER_0_9_401, 188.92, 35.36, 1.79987
FILLER_0_9_409, 188.92, 35.36, 1.79987
FILLER_0_10_405, 188.92, 35.36, 1.79987
FILLER_0_10_413, 188.92, 35.36, 1.79987
PHY_EDGE_ROW_6_Left_78, 5.52, 29.92, 1.79989
PHY_EDGE_ROW_7_Left_79, 5.52, 29.92, 1.79989
input66, 5.52, 29.92, 1.79989
FILLER_0_7_7, 5.52, 29.92, 1.79989
FILLER_0_8_3, 5.52, 29.92, 1.79989
PHY_EDGE_ROW_6_Right_6, 202.4, 29.92, 1.79987
PHY_EDGE_ROW_7_Right_7, 202.4, 29.92, 1.79987
FILLER_0_6_421, 202.4, 29.92, 1.79987
FILLER_0_7_417, 202.4, 29.92, 1.79987
FILLER_0_6_14, 13.68, 29.92, 1.79989
FILLER_0_7_15, 13.68, 29.92, 1.79989
FILLER_0_7_23, 13.68, 29.92, 1.79989
_2188_, 34.64, 29.92, 1.79977
_3092_, 34.64, 29.92, 1.79977
_3099_, 34.64, 29.92, 1.79977
_3100_, 34.64, 29.92, 1.79977
_3158_, 34.64, 29.92, 1.79977
fanout106, 34.64, 29.92, 1.79977
FILLER_0_6_63, 34.64, 29.92, 1.79977
FILLER_0_7_57, 34.64, 29.92, 1.79977
FILLER_0_7_73, 34.64, 29.92, 1.79977
_2198_, 47.44, 29.92, 1.79966
_3156_, 47.44, 29.92, 1.79966
_3157_, 47.44, 29.92, 1.79966
_3160_, 47.44, 29.92, 1.79966
FILLER_0_7_100, 47.44, 29.92, 1.79966
FILLER_0_8_93, 47.44, 29.92, 1.79966
_2200_, 60.24, 29.92, 1.79959
_2218_, 60.24, 29.92, 1.79959
_3148_, 60.24, 29.92, 1.79959
FILLER_0_7_113, 60.24, 29.92, 1.79959
FILLER_0_7_123, 60.24, 29.92, 1.79959
FILLER_0_7_131, 60.24, 29.92, 1.79959
FILLER_0_8_124, 60.24, 29.92, 1.79959
FILLER_0_8_132, 60.24, 29.92, 1.79959
_2222_, 73.04, 29.92, 1.79953
_2227_, 73.04, 29.92, 1.79953
_2230_, 73.04, 29.92, 1.79953
_2236_, 73.04, 29.92, 1.79953
_3161_, 73.04, 29.92, 1.79953
_3163_, 73.04, 29.92, 1.79953
FILLER_0_6_136, 73.04, 29.92, 1.79953
FILLER_0_6_141, 73.04, 29.92, 1.79953
_2130_, 85.84, 29.92, 1.79952
_2131_, 85.84, 29.92, 1.79952
_2133_, 85.84, 29.92, 1.79952
_2134_, 85.84, 29.92, 1.79952
_2229_, 85.84, 29.92, 1.79952
FILLER_0_6_174, 85.84, 29.92, 1.79952
FILLER_0_7_165, 85.84, 29.92, 1.79952
FILLER_0_8_176, 85.84, 29.92, 1.79952
FILLER_0_8_182, 85.84, 29.92, 1.79952
_2100_, 98.64, 29.92, 1.79951
_2101_, 98.64, 29.92, 1.79951
_2102_, 98.64, 29.92, 1.79951
_2145_, 98.64, 29.92, 1.79951
_2146_, 98.64, 29.92, 1.79951
FILLER_0_7_192, 98.64, 29.92, 1.79951
FILLER_0_7_202, 98.64, 29.92, 1.79951
FILLER_0_7_210, 98.64, 29.92, 1.79951
FILLER_0_8_205, 98.64, 29.92, 1.79951
FILLER_0_8_213, 98.64, 29.92, 1.79951
_2174_, 111.44, 29.92, 1.79951
_2225_, 111.44, 29.92, 1.79951
_2226_, 111.44, 29.92, 1.79951
FILLER_0_6_230, 111.44, 29.92, 1.79951
FILLER_0_7_218, 111.44, 29.92, 1.79951
FILLER_0_8_236, 111.44, 29.92, 1.79951
_2061_, 124.24, 29.92, 1.79954
_2143_, 124.24, 29.92, 1.79954
_2148_, 124.24, 29.92, 1.79954
_2150_, 124.24, 29.92, 1.79954
_2234_, 124.24, 29.92, 1.79954
FILLER_0_6_253, 124.24, 29.92, 1.79954
FILLER_0_7_252, 124.24, 29.92, 1.79954
FILLER_0_7_266, 124.24, 29.92, 1.79954
FILLER_0_8_261, 124.24, 29.92, 1.79954
FILLER_0_8_269, 124.24, 29.92, 1.79954
_1995_, 137.04, 29.92, 1.79959
_2063_, 137.04, 29.92, 1.79959
_2064_, 137.04, 29.92, 1.79959
_2160_, 137.04, 29.92, 1.79959
_2161_, 137.04, 29.92, 1.79959
_2247_, 137.04, 29.92, 1.79959
FILLER_0_7_276, 137.04, 29.92, 1.79959
FILLER_0_7_293, 137.04, 29.92, 1.79959
FILLER_0_8_296, 137.04, 29.92, 1.79959
_2164_, 149.84, 29.92, 1.79965
_2165_, 149.84, 29.92, 1.79965
_2166_, 149.84, 29.92, 1.79965
_2255_, 149.84, 29.92, 1.79965
_2265_, 149.84, 29.92, 1.79965
_2266_, 149.84, 29.92, 1.79965
FILLER_0_7_301, 149.84, 29.92, 1.79965
FILLER_0_7_315, 149.84, 29.92, 1.79965
FILLER_0_7_323, 149.84, 29.92, 1.79965
FILLER_0_8_325, 149.84, 29.92, 1.79965
_2167_, 162.64, 29.92, 1.79972
_2170_, 162.64, 29.92, 1.79972
_2171_, 162.64, 29.92, 1.79972
_2172_, 162.64, 29.92, 1.79972
_2175_, 162.64, 29.92, 1.79972
_2264_, 162.64, 29.92, 1.79972
_2267_, 162.64, 29.92, 1.79972
_2268_, 162.64, 29.92, 1.79972
_3215_, 162.64, 29.92, 1.79972
_3216_, 162.64, 29.92, 1.79972
FILLER_0_7_353, 162.64, 29.92, 1.79972
FILLER_0_6_389, 188.92, 29.92, 1.79987
FILLER_0_6_397, 188.92, 29.92, 1.79987
FILLER_0_7_385, 188.92, 29.92, 1.79987
FILLER_0_7_393, 188.92, 29.92, 1.79987
FILLER_0_7_401, 188.92, 29.92, 1.79987
FILLER_0_7_409, 188.92, 29.92, 1.79987
FILLER_0_8_405, 188.92, 29.92, 1.79987
FILLER_0_8_413, 188.92, 29.92, 1.79987
PHY_EDGE_ROW_4_Left_76, 5.52, 24.48, 1.79993
PHY_EDGE_ROW_5_Left_77, 5.52, 24.48, 1.79993
input4, 5.52, 24.48, 1.79993
input5, 5.52, 24.48, 1.79993
FILLER_0_5_6, 5.52, 24.48, 1.79993
FILLER_0_6_6, 5.52, 24.48, 1.79993
PHY_EDGE_ROW_4_Right_4, 202.4, 24.48, 1.79995
PHY_EDGE_ROW_5_Right_5, 202.4, 24.48, 1.79995
FILLER_0_4_421, 202.4, 24.48, 1.79995
FILLER_0_5_417, 202.4, 24.48, 1.79995
FILLER_0_4_14, 13.68, 24.48, 1.79993
FILLER_0_5_14, 13.68, 24.48, 1.79993
FILLER_0_5_22, 13.68, 24.48, 1.79993
FILLER_0_6_22, 13.68, 24.48, 1.79993
_2192_, 34.64, 24.48, 1.79986
_2195_, 34.64, 24.48, 1.79986
_2196_, 34.64, 24.48, 1.79986
_2197_, 34.64, 24.48, 1.79986
_3096_, 34.64, 24.48, 1.79986
_3097_, 34.64, 24.48, 1.79986
_3101_, 34.64, 24.48, 1.79986
_3155_, 34.64, 24.48, 1.79986
fanout118, 34.64, 24.48, 1.79986
FILLER_0_4_54, 34.64, 24.48, 1.79986
FILLER_0_5_61, 34.64, 24.48, 1.79986
_2059_, 47.44, 24.48, 1.79981
_3147_, 47.44, 24.48, 1.79981
_3168_, 47.44, 24.48, 1.79981
FILLER_0_4_85, 47.44, 24.48, 1.79981
FILLER_0_5_85, 47.44, 24.48, 1.79981
FILLER_0_5_96, 47.44, 24.48, 1.79981
_2199_, 60.24, 24.48, 1.79977
_2209_, 60.24, 24.48, 1.79977
_2211_, 60.24, 24.48, 1.79977
_2217_, 60.24, 24.48, 1.79977
_2219_, 60.24, 24.48, 1.79977
_3145_, 60.24, 24.48, 1.79977
FILLER_0_4_109, 60.24, 24.48, 1.79977
FILLER_0_4_117, 60.24, 24.48, 1.79977
FILLER_0_5_119, 60.24, 24.48, 1.79977
_2203_, 73.04, 24.48, 1.79975
_2220_, 73.04, 24.48, 1.79975
_2221_, 73.04, 24.48, 1.79975
FILLER_0_4_136, 73.04, 24.48, 1.79975
FILLER_0_4_141, 73.04, 24.48, 1.79975
FILLER_0_5_135, 73.04, 24.48, 1.79975
FILLER_0_5_150, 73.04, 24.48, 1.79975
FILLER_0_5_158, 73.04, 24.48, 1.79975
FILLER_0_6_158, 73.04, 24.48, 1.79975
_2132_, 85.84, 24.48, 1.79974
FILLER_0_4_166, 85.84, 24.48, 1.79974
FILLER_0_4_174, 85.84, 24.48, 1.79974
FILLER_0_5_169, 85.84, 24.48, 1.79974
FILLER_0_5_177, 85.84, 24.48, 1.79974
FILLER_0_5_185, 85.84, 24.48, 1.79974
FILLER_0_6_183, 85.84, 24.48, 1.79974
_2103_, 98.64, 24.48, 1.79973
_2147_, 98.64, 24.48, 1.79973
FILLER_0_4_190, 98.64, 24.48, 1.79973
FILLER_0_4_197, 98.64, 24.48, 1.79973
FILLER_0_5_199, 98.64, 24.48, 1.79973
FILLER_0_5_207, 98.64, 24.48, 1.79973
FILLER_0_6_208, 98.64, 24.48, 1.79973
FILLER_0_6_216, 98.64, 24.48, 1.79973
_2062_, 111.44, 24.48, 1.79972
_2138_, 111.44, 24.48, 1.79972
_2140_, 111.44, 24.48, 1.79972
_2149_, 111.44, 24.48, 1.79972
_2173_, 111.44, 24.48, 1.79972
_2223_, 111.44, 24.48, 1.79972
_2224_, 111.44, 24.48, 1.79972
FILLER_0_4_225, 111.44, 24.48, 1.79972
FILLER_0_5_239, 111.44, 24.48, 1.79972
_2110_, 124.24, 24.48, 1.79975
_2141_, 124.24, 24.48, 1.79975
_2142_, 124.24, 24.48, 1.79975
FILLER_0_4_248, 124.24, 24.48, 1.79975
FILLER_0_4_253, 124.24, 24.48, 1.79975
FILLER_0_5_247, 124.24, 24.48, 1.79975
FILLER_0_5_261, 124.24, 24.48, 1.79975
FILLER_0_5_269, 124.24, 24.48, 1.79975
FILLER_0_6_267, 124.24, 24.48, 1.79975
_2065_, 137.04, 24.48, 1.79979
_2162_, 137.04, 24.48, 1.79979
_2163_, 137.04, 24.48, 1.79979
FILLER_0_4_273, 137.04, 24.48, 1.79979
FILLER_0_4_281, 137.04, 24.48, 1.79979
FILLER_0_5_277, 137.04, 24.48, 1.79979
FILLER_0_5_294, 137.04, 24.48, 1.79979
FILLER_0_6_296, 137.04, 24.48, 1.79979
_2157_, 149.84, 24.48, 1.79984
_2158_, 149.84, 24.48, 1.79984
_2168_, 149.84, 24.48, 1.79984
FILLER_0_4_305, 149.84, 24.48, 1.79984
FILLER_0_4_309, 149.84, 24.48, 1.79984
FILLER_0_5_302, 149.84, 24.48, 1.79984
FILLER_0_5_310, 149.84, 24.48, 1.79984
FILLER_0_5_318, 149.84, 24.48, 1.79984
FILLER_0_6_316, 149.84, 24.48, 1.79984
_2159_, 162.64, 24.48, 1.79989
FILLER_0_4_333, 162.64, 24.48, 1.79989
FILLER_0_4_341, 162.64, 24.48, 1.79989
FILLER_0_5_333, 162.64, 24.48, 1.79989
FILLER_0_5_337, 162.64, 24.48, 1.79989
FILLER_0_5_345, 162.64, 24.48, 1.79989
FILLER_0_5_353, 162.64, 24.48, 1.79989
FILLER_0_6_342, 162.64, 24.48, 1.79989
FILLER_0_6_350, 162.64, 24.48, 1.79989
FILLER_0_4_389, 188.92, 24.48, 1.79995
FILLER_0_4_397, 188.92, 24.48, 1.79995
FILLER_0_5_385, 188.92, 24.48, 1.79995
FILLER_0_5_393, 188.92, 24.48, 1.79995
FILLER_0_5_401, 188.92, 24.48, 1.79995
FILLER_0_5_409, 188.92, 24.48, 1.79995
FILLER_0_6_405, 188.92, 24.48, 1.79995
FILLER_0_6_413, 188.92, 24.48, 1.79995
PHY_EDGE_ROW_2_Left_74, 5.52, 19.04, 1.79993
PHY_EDGE_ROW_3_Left_75, 5.52, 19.04, 1.79993
input6, 5.52, 19.04, 1.79993
FILLER_0_3_3, 5.52, 19.04, 1.79993
FILLER_0_4_6, 5.52, 19.04, 1.79993
PHY_EDGE_ROW_2_Right_2, 202.4, 19.04, 1.79994
PHY_EDGE_ROW_3_Right_3, 202.4, 19.04, 1.79994
FILLER_0_2_421, 202.4, 19.04, 1.79994
FILLER_0_3_417, 202.4, 19.04, 1.79994
FILLER_0_2_14, 13.68, 19.04, 1.79993
FILLER_0_3_11, 13.68, 19.04, 1.79993
FILLER_0_3_19, 13.68, 19.04, 1.79993
FILLER_0_4_22, 13.68, 19.04, 1.79993
_2189_, 34.64, 19.04, 1.79987
_2191_, 34.64, 19.04, 1.79987
_2193_, 34.64, 19.04, 1.79987
_2194_, 34.64, 19.04, 1.79987
_2202_, 34.64, 19.04, 1.79987
_3094_, 34.64, 19.04, 1.79987
fanout116, 34.64, 19.04, 1.79987
FILLER_0_2_53, 34.64, 19.04, 1.79987
_2081_, 47.44, 19.04, 1.79981
_2083_, 47.44, 19.04, 1.79981
_2118_, 47.44, 19.04, 1.79981
_2182_, 47.44, 19.04, 1.79981
_2190_, 47.44, 19.04, 1.79981
FILLER_0_3_80, 47.44, 19.04, 1.79981
FILLER_0_3_92, 47.44, 19.04, 1.79981
FILLER_0_4_93, 47.44, 19.04, 1.79981
FILLER_0_4_101, 47.44, 19.04, 1.79981
_1951_, 60.24, 19.04, 1.79977
_1954_, 60.24, 19.04, 1.79977
_2127_, 60.24, 19.04, 1.79977
_2206_, 60.24, 19.04, 1.79977
_2207_, 60.24, 19.04, 1.79977
_2212_, 60.24, 19.04, 1.79977
FILLER_0_3_107, 60.24, 19.04, 1.79977
FILLER_0_3_119, 60.24, 19.04, 1.79977
FILLER_0_4_128, 60.24, 19.04, 1.79977
_2069_, 73.04, 19.04, 1.79973
_2096_, 73.04, 19.04, 1.79973
_2097_, 73.04, 19.04, 1.79973
_2124_, 73.04, 19.04, 1.79973
_2136_, 73.04, 19.04, 1.79973
_2201_, 73.04, 19.04, 1.79973
_2204_, 73.04, 19.04, 1.79973
FILLER_0_3_142, 73.04, 19.04, 1.79973
FILLER_0_3_155, 73.04, 19.04, 1.79973
_2091_, 85.84, 19.04, 1.79971
_2135_, 85.84, 19.04, 1.79971
_2137_, 85.84, 19.04, 1.79971
fanout121, 85.84, 19.04, 1.79971
FILLER_0_3_172, 85.84, 19.04, 1.79971
FILLER_0_4_182, 85.84, 19.04, 1.79971
_2092_, 98.64, 19.04, 1.7997
_2099_, 98.64, 19.04, 1.7997
_2104_, 98.64, 19.04, 1.7997
_2105_, 98.64, 19.04, 1.7997
_2113_, 98.64, 19.04, 1.7997
_2123_, 98.64, 19.04, 1.7997
_2139_, 98.64, 19.04, 1.7997
_2144_, 98.64, 19.04, 1.7997
FILLER_0_3_203, 98.64, 19.04, 1.7997
FILLER_0_3_211, 98.64, 19.04, 1.7997
_2060_, 111.44, 19.04, 1.79971
_2087_, 111.44, 19.04, 1.79971
_2088_, 111.44, 19.04, 1.79971
_2112_, 111.44, 19.04, 1.79971
fanout107, 111.44, 19.04, 1.79971
fanout113, 111.44, 19.04, 1.79971
FILLER_0_2_220, 111.44, 19.04, 1.79971
FILLER_0_3_219, 111.44, 19.04, 1.79971
FILLER_0_3_225, 111.44, 19.04, 1.79971
FILLER_0_3_231, 111.44, 19.04, 1.79971
FILLER_0_4_234, 111.44, 19.04, 1.79971
_2054_, 124.24, 19.04, 1.79973
_2085_, 124.24, 19.04, 1.79973
_2107_, 124.24, 19.04, 1.79973
_2109_, 124.24, 19.04, 1.79973
_2151_, 124.24, 19.04, 1.79973
FILLER_0_2_258, 124.24, 19.04, 1.79973
FILLER_0_4_265, 124.24, 19.04, 1.79973
_1990_, 137.04, 19.04, 1.79977
_1992_, 137.04, 19.04, 1.79977
_2067_, 137.04, 19.04, 1.79977
_2071_, 137.04, 19.04, 1.79977
_2090_, 137.04, 19.04, 1.79977
_2108_, 137.04, 19.04, 1.79977
_2244_, 137.04, 19.04, 1.79977
FILLER_0_4_289, 137.04, 19.04, 1.79977
FILLER_0_4_297, 137.04, 19.04, 1.79977
_2154_, 149.84, 19.04, 1.79981
_2155_, 149.84, 19.04, 1.79981
_2156_, 149.84, 19.04, 1.79981
_2245_, 149.84, 19.04, 1.79981
FILLER_0_3_316, 149.84, 19.04, 1.79981
FILLER_0_3_324, 149.84, 19.04, 1.79981
FILLER_0_4_317, 149.84, 19.04, 1.79981
FILLER_0_4_325, 149.84, 19.04, 1.79981
FILLER_0_2_331, 162.64, 19.04, 1.79988
FILLER_0_2_339, 162.64, 19.04, 1.79988
FILLER_0_3_332, 162.64, 19.04, 1.79988
FILLER_0_3_337, 162.64, 19.04, 1.79988
FILLER_0_3_345, 162.64, 19.04, 1.79988
FILLER_0_3_353, 162.64, 19.04, 1.79988
FILLER_0_4_349, 162.64, 19.04, 1.79988
FILLER_0_2_389, 188.92, 19.04, 1.79994
FILLER_0_2_397, 188.92, 19.04, 1.79994
FILLER_0_3_385, 188.92, 19.04, 1.79994
FILLER_0_3_393, 188.92, 19.04, 1.79994
FILLER_0_3_401, 188.92, 19.04, 1.79994
FILLER_0_3_409, 188.92, 19.04, 1.79994
FILLER_0_4_405, 188.92, 19.04, 1.79994
FILLER_0_4_413, 188.92, 19.04, 1.79994
PHY_EDGE_ROW_0_Left_72, 5.52, 13.6, 1.79994
PHY_EDGE_ROW_1_Left_73, 5.52, 13.6, 1.79994
input7, 5.52, 13.6, 1.79994
input8, 5.52, 13.6, 1.79994
FILLER_0_0_3, 5.52, 13.6, 1.79994
FILLER_0_2_6, 5.52, 13.6, 1.79994
PHY_EDGE_ROW_0_Right_0, 202.4, 13.6, 1.79996
PHY_EDGE_ROW_1_Right_1, 202.4, 13.6, 1.79996
FILLER_0_0_417, 202.4, 13.6, 1.79996
FILLER_0_0_421, 202.4, 13.6, 1.79996
FILLER_0_1_417, 202.4, 13.6, 1.79996
FILLER_0_0_11, 13.68, 13.6, 1.79994
FILLER_0_0_19, 13.68, 13.6, 1.79994
FILLER_0_1_15, 13.68, 13.6, 1.79994
FILLER_0_1_23, 13.68, 13.6, 1.79994
FILLER_0_2_22, 13.68, 13.6, 1.79994
_2114_, 34.64, 13.6, 1.79989
_2116_, 34.64, 13.6, 1.79989
FILLER_0_0_57, 34.64, 13.6, 1.79989
FILLER_0_0_65, 34.64, 13.6, 1.79989
FILLER_0_0_73, 34.64, 13.6, 1.79989
FILLER_0_1_57, 34.64, 13.6, 1.79989
FILLER_0_1_65, 34.64, 13.6, 1.79989
FILLER_0_1_73, 34.64, 13.6, 1.79989
_2082_, 47.44, 13.6, 1.79985
_2115_, 47.44, 13.6, 1.79985
_2117_, 47.44, 13.6, 1.79985
_2119_, 47.44, 13.6, 1.79985
_2120_, 47.44, 13.6, 1.79985
_2176_, 47.44, 13.6, 1.79985
fanout112, 47.44, 13.6, 1.79985
FILLER_0_0_85, 47.44, 13.6, 1.79985
FILLER_0_0_93, 47.44, 13.6, 1.79985
FILLER_0_2_96, 47.44, 13.6, 1.79985
_2084_, 60.24, 13.6, 1.79982
_2121_, 60.24, 13.6, 1.79982
_2126_, 60.24, 13.6, 1.79982
_2128_, 60.24, 13.6, 1.79982
_2205_, 60.24, 13.6, 1.79982
_2208_, 60.24, 13.6, 1.79982
fanout2, 60.24, 13.6, 1.79982
FILLER_0_0_113, 60.24, 13.6, 1.79982
FILLER_0_0_126, 60.24, 13.6, 1.79982
FILLER_0_1_109, 60.24, 13.6, 1.79982
_1939_, 73.04, 13.6, 1.7998
_2095_, 73.04, 13.6, 1.7998
_2098_, 73.04, 13.6, 1.7998
_2125_, 73.04, 13.6, 1.7998
_2129_, 73.04, 13.6, 1.7998
FILLER_0_0_134, 73.04, 13.6, 1.7998
FILLER_0_0_141, 73.04, 13.6, 1.7998
FILLER_0_0_149, 73.04, 13.6, 1.7998
FILLER_0_0_157, 73.04, 13.6, 1.7998
FILLER_0_1_139, 73.04, 13.6, 1.7998
FILLER_0_1_147, 73.04, 13.6, 1.7998
_2068_, 85.84, 13.6, 1.79979
_2070_, 85.84, 13.6, 1.79979
fanout117, 85.84, 13.6, 1.79979
fanout4, 85.84, 13.6, 1.79979
FILLER_0_0_165, 85.84, 13.6, 1.79979
FILLER_0_0_169, 85.84, 13.6, 1.79979
FILLER_0_0_177, 85.84, 13.6, 1.79979
FILLER_0_0_185, 85.84, 13.6, 1.79979
FILLER_0_1_169, 85.84, 13.6, 1.79979
_1911_, 98.64, 13.6, 1.79979
_2093_, 98.64, 13.6, 1.79979
_2094_, 98.64, 13.6, 1.79979
_2106_, 98.64, 13.6, 1.79979
_2122_, 98.64, 13.6, 1.79979
input22, 98.64, 13.6, 1.79979
