Instance name, X location, Y location, Voltage
_7014_, 236.76, 236.64, 1.79944
FILLER_0_82_494, 236.76, 236.64, 1.79944
FILLER_0_82_502, 236.76, 236.64, 1.79944
FILLER_0_83_492, 236.76, 236.64, 1.79944
FILLER_0_83_500, 236.76, 236.64, 1.79944
FILLER_0_83_510, 236.76, 236.64, 1.79944
_7060_, 249.024, 236.64, 1.7994
_7061_, 249.024, 236.64, 1.7994
FILLER_0_82_518, 249.024, 236.64, 1.7994
FILLER_0_82_526, 249.024, 236.64, 1.7994
FILLER_0_83_518, 249.024, 236.64, 1.7994
FILLER_0_83_526, 249.024, 236.64, 1.7994
FILLER_0_83_534, 249.024, 236.64, 1.7994
FILLER_0_83_542, 249.024, 236.64, 1.7994
_7039_, 261.288, 236.64, 1.79937
_7045_, 261.288, 236.64, 1.79937
_7046_, 261.288, 236.64, 1.79937
_7049_, 261.288, 236.64, 1.79937
_7050_, 261.288, 236.64, 1.79937
_8150_, 261.288, 236.64, 1.79937
FILLER_0_82_547, 261.288, 236.64, 1.79937
FILLER_0_82_555, 261.288, 236.64, 1.79937
FILLER_0_84_564, 261.288, 236.64, 1.79937
_8153_, 273.552, 236.64, 1.79935
_8154_, 273.552, 236.64, 1.79935
_8173_, 273.552, 236.64, 1.79935
FILLER_0_82_573, 273.552, 236.64, 1.79935
FILLER_0_82_581, 273.552, 236.64, 1.79935
FILLER_0_83_570, 273.552, 236.64, 1.79935
FILLER_0_83_589, 273.552, 236.64, 1.79935
FILLER_0_84_584, 273.552, 236.64, 1.79935
_8156_, 285.816, 236.64, 1.79933
_8157_, 285.816, 236.64, 1.79933
_8211_, 285.816, 236.64, 1.79933
_8215_, 285.816, 236.64, 1.79933
FILLER_0_82_605, 285.816, 236.64, 1.79933
FILLER_0_83_597, 285.816, 236.64, 1.79933
FILLER_0_83_605, 285.816, 236.64, 1.79933
FILLER_0_84_614, 285.816, 236.64, 1.79933
FILLER_0_84_622, 285.816, 236.64, 1.79933
PHY_EDGE_ROW_80_Left_187, 5.52, 231.2, 1.79985
PHY_EDGE_ROW_81_Left_188, 5.52, 231.2, 1.79985
input37, 5.52, 231.2, 1.79985
FILLER_0_81_6, 5.52, 231.2, 1.79985
FILLER_0_82_3, 5.52, 231.2, 1.79985
PHY_EDGE_ROW_80_Right_80, 298.08, 231.2, 1.79857
PHY_EDGE_ROW_81_Right_81, 298.08, 231.2, 1.79857
FILLER_0_80_625, 298.08, 231.2, 1.79857
FILLER_0_81_625, 298.08, 231.2, 1.79857
_5184_, 13.68, 231.2, 1.79985
FILLER_0_80_13, 13.68, 231.2, 1.79985
FILLER_0_81_14, 13.68, 231.2, 1.79985
FILLER_0_81_22, 13.68, 231.2, 1.79985
FILLER_0_82_19, 13.68, 231.2, 1.79985
_5346_, 34.64, 231.2, 1.79974
_5347_, 34.64, 231.2, 1.79974
_5361_, 34.64, 231.2, 1.79974
FILLER_0_80_51, 34.64, 231.2, 1.79974
FILLER_0_80_59, 34.64, 231.2, 1.79974
FILLER_0_81_53, 34.64, 231.2, 1.79974
FILLER_0_81_57, 34.64, 231.2, 1.79974
FILLER_0_82_74, 34.64, 231.2, 1.79974
_5304_, 47.44, 231.2, 1.79964
_5305_, 47.44, 231.2, 1.79964
_5315_, 47.44, 231.2, 1.79964
FILLER_0_80_85, 47.44, 231.2, 1.79964
FILLER_0_81_89, 47.44, 231.2, 1.79964
FILLER_0_81_97, 47.44, 231.2, 1.79964
FILLER_0_81_105, 47.44, 231.2, 1.79964
FILLER_0_82_93, 47.44, 231.2, 1.79964
_5254_, 60.24, 231.2, 1.79955
_5259_, 60.24, 231.2, 1.79955
_5314_, 60.24, 231.2, 1.79955
_5336_, 60.24, 231.2, 1.79955
FILLER_0_80_111, 60.24, 231.2, 1.79955
FILLER_0_81_131, 60.24, 231.2, 1.79955
FILLER_0_82_121, 60.24, 231.2, 1.79955
FILLER_0_82_131, 60.24, 231.2, 1.79955
_5272_, 73.04, 231.2, 1.79947
_5296_, 73.04, 231.2, 1.79947
_5312_, 73.04, 231.2, 1.79947
_5313_, 73.04, 231.2, 1.79947
FILLER_0_80_135, 73.04, 231.2, 1.79947
FILLER_0_80_141, 73.04, 231.2, 1.79947
FILLER_0_81_145, 73.04, 231.2, 1.79947
FILLER_0_81_155, 73.04, 231.2, 1.79947
FILLER_0_82_152, 73.04, 231.2, 1.79947
_5267_, 85.84, 231.2, 1.7994
_5270_, 85.84, 231.2, 1.7994
_5274_, 85.84, 231.2, 1.7994
max_cap72, 85.84, 231.2, 1.7994
FILLER_0_81_163, 85.84, 231.2, 1.7994
FILLER_0_81_169, 85.84, 231.2, 1.7994
FILLER_0_81_176, 85.84, 231.2, 1.7994
FILLER_0_81_184, 85.84, 231.2, 1.7994
FILLER_0_82_184, 85.84, 231.2, 1.7994
_5246_, 98.64, 231.2, 1.79934
_5247_, 98.64, 231.2, 1.79934
_5249_, 98.64, 231.2, 1.79934
_5250_, 98.64, 231.2, 1.79934
_5288_, 98.64, 231.2, 1.79934
FILLER_0_80_197, 98.64, 231.2, 1.79934
FILLER_0_81_205, 98.64, 231.2, 1.79934
FILLER_0_81_213, 98.64, 231.2, 1.79934
FILLER_0_82_207, 98.64, 231.2, 1.79934
FILLER_0_82_215, 98.64, 231.2, 1.79934
_5186_, 111.44, 231.2, 1.79927
_5417_, 111.44, 231.2, 1.79927
_5423_, 111.44, 231.2, 1.79927
_5425_, 111.44, 231.2, 1.79927
_5426_, 111.44, 231.2, 1.79927
_6792_, 111.44, 231.2, 1.79927
FILLER_0_80_229, 111.44, 231.2, 1.79927
FILLER_0_81_225, 111.44, 231.2, 1.79927
FILLER_0_81_239, 111.44, 231.2, 1.79927
_4283_, 124.24, 231.2, 1.79932
_6798_, 124.24, 231.2, 1.79932
_6815_, 124.24, 231.2, 1.79932
_6818_, 124.24, 231.2, 1.79932
_6820_, 124.24, 231.2, 1.79932
_6855_, 124.24, 231.2, 1.79932
clone45, 124.24, 231.2, 1.79932
FILLER_0_80_248, 124.24, 231.2, 1.79932
FILLER_0_80_253, 124.24, 231.2, 1.79932
_5820_, 137.04, 231.2, 1.7994
_5824_, 137.04, 231.2, 1.7994
max_cap71, 137.04, 231.2, 1.7994
FILLER_0_80_272, 137.04, 231.2, 1.7994
FILLER_0_80_280, 137.04, 231.2, 1.7994
FILLER_0_81_276, 137.04, 231.2, 1.7994
FILLER_0_81_286, 137.04, 231.2, 1.7994
FILLER_0_81_295, 137.04, 231.2, 1.7994
_5841_, 149.84, 231.2, 1.79947
_5842_, 149.84, 231.2, 1.79947
_6851_, 149.84, 231.2, 1.79947
_6852_, 149.84, 231.2, 1.79947
_6853_, 149.84, 231.2, 1.79947
_6854_, 149.84, 231.2, 1.79947
FILLER_0_80_304, 149.84, 231.2, 1.79947
FILLER_0_80_312, 149.84, 231.2, 1.79947
FILLER_0_81_317, 149.84, 231.2, 1.79947
FILLER_0_82_315, 149.84, 231.2, 1.79947
FILLER_0_82_323, 149.84, 231.2, 1.79947
_6795_, 162.64, 231.2, 1.79956
_6797_, 162.64, 231.2, 1.79956
_6888_, 162.64, 231.2, 1.79956
ANTENNA_1, 162.64, 231.2, 1.79956
FILLER_0_80_337, 162.64, 231.2, 1.79956
FILLER_0_81_350, 162.64, 231.2, 1.79956
FILLER_0_82_344, 162.64, 231.2, 1.79956
FILLER_0_82_352, 162.64, 231.2, 1.79956
_8320_, 187.704, 231.2, 1.79939
_8324_, 187.704, 231.2, 1.79939
_8325_, 187.704, 231.2, 1.79939
_8327_, 187.704, 231.2, 1.79939
hold53, 187.704, 231.2, 1.79939
FILLER_0_80_389, 187.704, 231.2, 1.79939
FILLER_0_81_393, 187.704, 231.2, 1.79939
FILLER_0_81_402, 187.704, 231.2, 1.79939
_8401__18, 199.968, 231.2, 1.79916
_8434_, 199.968, 231.2, 1.79916
FILLER_0_80_414, 199.968, 231.2, 1.79916
FILLER_0_81_414, 199.968, 231.2, 1.79916
FILLER_0_82_424, 199.968, 231.2, 1.79916
FILLER_0_82_432, 199.968, 231.2, 1.79916
_4212_, 212.232, 231.2, 1.79898
_4218_, 212.232, 231.2, 1.79898
_4219_, 212.232, 231.2, 1.79898
_4229_, 212.232, 231.2, 1.79898
_4230_, 212.232, 231.2, 1.79898
FILLER_0_81_443, 212.232, 231.2, 1.79898
FILLER_0_81_449, 212.232, 231.2, 1.79898
FILLER_0_81_457, 212.232, 231.2, 1.79898
FILLER_0_82_462, 212.232, 231.2, 1.79898
_7024_, 224.496, 231.2, 1.79881
_8249_, 224.496, 231.2, 1.79881
_8277_, 224.496, 231.2, 1.79881
_8304_, 224.496, 231.2, 1.79881
_8307_, 224.496, 231.2, 1.79881
FILLER_0_80_465, 224.496, 231.2, 1.79881
FILLER_0_80_473, 224.496, 231.2, 1.79881
FILLER_0_81_485, 224.496, 231.2, 1.79881
FILLER_0_82_477, 224.496, 231.2, 1.79881
FILLER_0_82_485, 224.496, 231.2, 1.79881
_8230_, 236.76, 231.2, 1.79871
_8248_, 236.76, 231.2, 1.79871
_8250_, 236.76, 231.2, 1.79871
FILLER_0_81_495, 236.76, 231.2, 1.79871
FILLER_0_82_510, 236.76, 231.2, 1.79871
_8208_, 249.024, 231.2, 1.79864
_8216_, 249.024, 231.2, 1.79864
_8223_, 249.024, 231.2, 1.79864
_8227_, 249.024, 231.2, 1.79864
_8228_, 249.024, 231.2, 1.79864
_8229_, 249.024, 231.2, 1.79864
FILLER_0_80_528, 249.024, 231.2, 1.79864
FILLER_0_82_536, 249.024, 231.2, 1.79864
_7038_, 261.288, 231.2, 1.79862
_7044_, 261.288, 231.2, 1.79862
_7048_, 261.288, 231.2, 1.79862
_8147_, 261.288, 231.2, 1.79862
FILLER_0_81_543, 261.288, 231.2, 1.79862
FILLER_0_81_551, 261.288, 231.2, 1.79862
FILLER_0_81_561, 261.288, 231.2, 1.79862
FILLER_0_82_565, 261.288, 231.2, 1.79862
_8101_, 273.552, 231.2, 1.79859
_8103_, 273.552, 231.2, 1.79859
_8213_, 273.552, 231.2, 1.79859
_8214_, 273.552, 231.2, 1.79859
FILLER_0_81_573, 273.552, 231.2, 1.79859
FILLER_0_81_581, 273.552, 231.2, 1.79859
FILLER_0_81_589, 273.552, 231.2, 1.79859
FILLER_0_82_589, 273.552, 231.2, 1.79859
_8138_, 285.816, 231.2, 1.79857
_8139_, 285.816, 231.2, 1.79857
_8141_, 285.816, 231.2, 1.79857
_8159_, 285.816, 231.2, 1.79857
_8212_, 285.816, 231.2, 1.79857
FILLER_0_81_600, 285.816, 231.2, 1.79857
FILLER_0_81_608, 285.816, 231.2, 1.79857
_4708_, 5.52, 225.76, 1.79975
PHY_EDGE_ROW_78_Left_185, 5.52, 225.76, 1.79975
PHY_EDGE_ROW_79_Left_186, 5.52, 225.76, 1.79975
input38, 5.52, 225.76, 1.79975
rebuffer9, 5.52, 225.76, 1.79975
FILLER_0_79_7, 5.52, 225.76, 1.79975
_8050_, 298.08, 225.76, 1.79921
PHY_EDGE_ROW_78_Right_78, 298.08, 225.76, 1.79921
PHY_EDGE_ROW_79_Right_79, 298.08, 225.76, 1.79921
FILLER_0_79_624, 298.08, 225.76, 1.79921
_5182_, 13.68, 225.76, 1.79976
_5183_, 13.68, 225.76, 1.79976
rebuffer6, 13.68, 225.76, 1.79976
FILLER_0_78_16, 13.68, 225.76, 1.79976
FILLER_0_79_14, 13.68, 225.76, 1.79976
FILLER_0_80_22, 13.68, 225.76, 1.79976
_5234_, 34.64, 225.76, 1.79976
_5367_, 34.64, 225.76, 1.79976
_5370_, 34.64, 225.76, 1.79976
_5382_, 34.64, 225.76, 1.79976
FILLER_0_78_52, 34.64, 225.76, 1.79976
FILLER_0_78_60, 34.64, 225.76, 1.79976
FILLER_0_79_67, 34.64, 225.76, 1.79976
FILLER_0_80_67, 34.64, 225.76, 1.79976
FILLER_0_80_75, 34.64, 225.76, 1.79976
_5213_, 47.44, 225.76, 1.79972
_5215_, 47.44, 225.76, 1.79972
_5216_, 47.44, 225.76, 1.79972
_5217_, 47.44, 225.76, 1.79972
_5233_, 47.44, 225.76, 1.79972
_5235_, 47.44, 225.76, 1.79972
_5236_, 47.44, 225.76, 1.79972
FILLER_0_78_85, 47.44, 225.76, 1.79972
FILLER_0_80_93, 47.44, 225.76, 1.79972
FILLER_0_80_103, 47.44, 225.76, 1.79972
_5219_, 60.24, 225.76, 1.79969
_5220_, 60.24, 225.76, 1.79969
_5232_, 60.24, 225.76, 1.79969
_5307_, 60.24, 225.76, 1.79969
FILLER_0_79_108, 60.24, 225.76, 1.79969
FILLER_0_79_120, 60.24, 225.76, 1.79969
FILLER_0_79_128, 60.24, 225.76, 1.79969
FILLER_0_80_119, 60.24, 225.76, 1.79969
FILLER_0_80_127, 60.24, 225.76, 1.79969
_5244_, 73.04, 225.76, 1.79968
_5262_, 73.04, 225.76, 1.79968
_5264_, 73.04, 225.76, 1.79968
_5271_, 73.04, 225.76, 1.79968
_5308_, 73.04, 225.76, 1.79968
FILLER_0_79_138, 73.04, 225.76, 1.79968
FILLER_0_79_146, 73.04, 225.76, 1.79968
FILLER_0_79_154, 73.04, 225.76, 1.79968
FILLER_0_80_149, 73.04, 225.76, 1.79968
_5268_, 85.84, 225.76, 1.79967
_5269_, 85.84, 225.76, 1.79967
_5293_, 85.84, 225.76, 1.79967
FILLER_0_78_167, 85.84, 225.76, 1.79967
FILLER_0_79_163, 85.84, 225.76, 1.79967
FILLER_0_79_169, 85.84, 225.76, 1.79967
FILLER_0_79_175, 85.84, 225.76, 1.79967
FILLER_0_79_183, 85.84, 225.76, 1.79967
_5248_, 98.64, 225.76, 1.79967
_5424_, 98.64, 225.76, 1.79967
FILLER_0_78_189, 98.64, 225.76, 1.79967
FILLER_0_78_197, 98.64, 225.76, 1.79967
FILLER_0_79_197, 98.64, 225.76, 1.79967
FILLER_0_79_205, 98.64, 225.76, 1.79967
FILLER_0_79_213, 98.64, 225.76, 1.79967
FILLER_0_80_210, 98.64, 225.76, 1.79967
_6744_, 111.44, 225.76, 1.79967
_6745_, 111.44, 225.76, 1.79967
_6747_, 111.44, 225.76, 1.79967
FILLER_0_78_219, 111.44, 225.76, 1.79967
FILLER_0_78_227, 111.44, 225.76, 1.79967
FILLER_0_79_221, 111.44, 225.76, 1.79967
FILLER_0_79_225, 111.44, 225.76, 1.79967
FILLER_0_80_240, 111.44, 225.76, 1.79967
_6746_, 124.24, 225.76, 1.79968
_6819_, 124.24, 225.76, 1.79968
_6821_, 124.24, 225.76, 1.79968
fanout212, 124.24, 225.76, 1.79968
FILLER_0_78_253, 124.24, 225.76, 1.79968
FILLER_0_79_259, 124.24, 225.76, 1.79968
FILLER_0_79_267, 124.24, 225.76, 1.79968
FILLER_0_80_266, 124.24, 225.76, 1.79968
_5776_, 137.04, 225.76, 1.7997
_5834_, 137.04, 225.76, 1.7997
_5836_, 137.04, 225.76, 1.7997
_5837_, 137.04, 225.76, 1.7997
_6813_, 137.04, 225.76, 1.7997
_6822_, 137.04, 225.76, 1.7997
_6823_, 137.04, 225.76, 1.7997
FILLER_0_78_275, 137.04, 225.76, 1.7997
FILLER_0_79_275, 137.04, 225.76, 1.7997
FILLER_0_79_296, 137.04, 225.76, 1.7997
FILLER_0_80_294, 137.04, 225.76, 1.7997
_6824_, 149.84, 225.76, 1.79972
FILLER_0_78_302, 149.84, 225.76, 1.79972
FILLER_0_78_309, 149.84, 225.76, 1.79972
FILLER_0_79_312, 149.84, 225.76, 1.79972
FILLER_0_79_320, 149.84, 225.76, 1.79972
FILLER_0_80_320, 149.84, 225.76, 1.79972
_6793_, 162.64, 225.76, 1.79975
_6794_, 162.64, 225.76, 1.79975
_6796_, 162.64, 225.76, 1.79975
_6805_, 162.64, 225.76, 1.79975
FILLER_0_78_330, 162.64, 225.76, 1.79975
FILLER_0_78_338, 162.64, 225.76, 1.79975
FILLER_0_79_328, 162.64, 225.76, 1.79975
FILLER_0_79_337, 162.64, 225.76, 1.79975
FILLER_0_79_345, 162.64, 225.76, 1.79975
FILLER_0_79_355, 162.64, 225.76, 1.79975
_8322_, 187.704, 225.76, 1.79962
_8326_, 187.704, 225.76, 1.79962
hold55, 187.704, 225.76, 1.79962
FILLER_0_80_398, 187.704, 225.76, 1.79962
FILLER_0_80_406, 187.704, 225.76, 1.79962
_8319_, 199.968, 225.76, 1.79949
_8400__17, 199.968, 225.76, 1.79949
_8433_, 199.968, 225.76, 1.79949
FILLER_0_78_416, 199.968, 225.76, 1.79949
FILLER_0_78_421, 199.968, 225.76, 1.79949
FILLER_0_79_415, 199.968, 225.76, 1.79949
FILLER_0_80_424, 199.968, 225.76, 1.79949
FILLER_0_80_432, 199.968, 225.76, 1.79949
_4211_, 212.232, 225.76, 1.7994
_4226_, 212.232, 225.76, 1.7994
_4227_, 212.232, 225.76, 1.7994
_4228_, 212.232, 225.76, 1.7994
_4264_, 212.232, 225.76, 1.7994
FILLER_0_78_437, 212.232, 225.76, 1.7994
FILLER_0_78_445, 212.232, 225.76, 1.7994
FILLER_0_79_440, 212.232, 225.76, 1.7994
FILLER_0_79_454, 212.232, 225.76, 1.7994
_8251_, 224.496, 225.76, 1.79932
_8275_, 224.496, 225.76, 1.79932
_8303_, 224.496, 225.76, 1.79932
FILLER_0_78_469, 224.496, 225.76, 1.79932
FILLER_0_79_465, 224.496, 225.76, 1.79932
FILLER_0_79_473, 224.496, 225.76, 1.79932
FILLER_0_79_486, 224.496, 225.76, 1.79932
FILLER_0_80_487, 224.496, 225.76, 1.79932
_8226_, 236.76, 225.76, 1.79928
_8273_, 236.76, 225.76, 1.79928
FILLER_0_78_499, 236.76, 225.76, 1.79928
FILLER_0_79_494, 236.76, 225.76, 1.79928
FILLER_0_79_505, 236.76, 225.76, 1.79928
FILLER_0_79_513, 236.76, 225.76, 1.79928
FILLER_0_80_503, 236.76, 225.76, 1.79928
FILLER_0_80_511, 236.76, 225.76, 1.79928
_7003_, 249.024, 225.76, 1.79925
_7004_, 249.024, 225.76, 1.79925
_7006_, 249.024, 225.76, 1.79925
FILLER_0_78_520, 249.024, 225.76, 1.79925
FILLER_0_79_521, 249.024, 225.76, 1.79925
FILLER_0_79_529, 249.024, 225.76, 1.79925
FILLER_0_79_540, 249.024, 225.76, 1.79925
FILLER_0_80_538, 249.024, 225.76, 1.79925
_7037_, 261.288, 225.76, 1.79923
_7041_, 261.288, 225.76, 1.79923
_7042_, 261.288, 225.76, 1.79923
_8095_, 261.288, 225.76, 1.79923
_8102_, 261.288, 225.76, 1.79923
_8145_, 261.288, 225.76, 1.79923
_8172_, 261.288, 225.76, 1.79923
FILLER_0_78_552, 261.288, 225.76, 1.79923
FILLER_0_79_557, 261.288, 225.76, 1.79923
FILLER_0_79_561, 261.288, 225.76, 1.79923
_8136_, 273.552, 225.76, 1.79921
_8218_, 273.552, 225.76, 1.79921
_8219_, 273.552, 225.76, 1.79921
FILLER_0_78_570, 273.552, 225.76, 1.79921
FILLER_0_78_578, 273.552, 225.76, 1.79921
FILLER_0_79_575, 273.552, 225.76, 1.79921
FILLER_0_79_583, 273.552, 225.76, 1.79921
FILLER_0_79_591, 273.552, 225.76, 1.79921
_8049_, 285.816, 225.76, 1.79921
_8051_, 285.816, 225.76, 1.79921
_8137_, 285.816, 225.76, 1.79921
_8140_, 285.816, 225.76, 1.79921
FILLER_0_78_597, 285.816, 225.76, 1.79921
FILLER_0_78_605, 285.816, 225.76, 1.79921
FILLER_0_79_597, 285.816, 225.76, 1.79921
FILLER_0_79_608, 285.816, 225.76, 1.79921
FILLER_0_80_615, 285.816, 225.76, 1.79921
_4709_, 5.52, 220.32, 1.79966
PHY_EDGE_ROW_76_Left_183, 5.52, 220.32, 1.79966
PHY_EDGE_ROW_77_Left_184, 5.52, 220.32, 1.79966
input36, 5.52, 220.32, 1.79966
rebuffer5, 5.52, 220.32, 1.79966
FILLER_0_78_6, 5.52, 220.32, 1.79966
PHY_EDGE_ROW_76_Right_76, 298.08, 220.32, 1.79874
PHY_EDGE_ROW_77_Right_77, 298.08, 220.32, 1.79874
FILLER_0_76_630, 298.08, 220.32, 1.79874
FILLER_0_77_624, 298.08, 220.32, 1.79874
_4710_, 13.68, 220.32, 1.79967
_5181_, 13.68, 220.32, 1.79967
rebuffer3, 13.68, 220.32, 1.79967
rebuffer17, 13.68, 220.32, 1.79967
FILLER_0_76_10, 13.68, 220.32, 1.79967
FILLER_0_77_10, 13.68, 220.32, 1.79967
FILLER_0_77_19, 13.68, 220.32, 1.79967
FILLER_0_78_25, 13.68, 220.32, 1.79967
_5343_, 34.64, 220.32, 1.79964
_5345_, 34.64, 220.32, 1.79964
_5365_, 34.64, 220.32, 1.79964
_5366_, 34.64, 220.32, 1.79964
_5418_, 34.64, 220.32, 1.79964
rebuffer30, 34.64, 220.32, 1.79964
FILLER_0_76_53, 34.64, 220.32, 1.79964
FILLER_0_77_60, 34.64, 220.32, 1.79964
FILLER_0_77_68, 34.64, 220.32, 1.79964
FILLER_0_77_76, 34.64, 220.32, 1.79964
FILLER_0_78_72, 34.64, 220.32, 1.79964
_5218_, 47.44, 220.32, 1.79961
_5225_, 47.44, 220.32, 1.79961
_5227_, 47.44, 220.32, 1.79961
fanout188, 47.44, 220.32, 1.79961
FILLER_0_77_84, 47.44, 220.32, 1.79961
FILLER_0_77_96, 47.44, 220.32, 1.79961
FILLER_0_77_104, 47.44, 220.32, 1.79961
FILLER_0_78_93, 47.44, 220.32, 1.79961
_5224_, 60.24, 220.32, 1.79958
_5231_, 60.24, 220.32, 1.79958
FILLER_0_76_109, 60.24, 220.32, 1.79958
FILLER_0_76_117, 60.24, 220.32, 1.79958
FILLER_0_77_113, 60.24, 220.32, 1.79958
FILLER_0_77_121, 60.24, 220.32, 1.79958
FILLER_0_77_129, 60.24, 220.32, 1.79958
FILLER_0_78_128, 60.24, 220.32, 1.79958
_5211_, 73.04, 220.32, 1.79955
_5212_, 73.04, 220.32, 1.79955
_5243_, 73.04, 220.32, 1.79955
_5263_, 73.04, 220.32, 1.79955
_5266_, 73.04, 220.32, 1.79955
fanout194, 73.04, 220.32, 1.79955
FILLER_0_77_141, 73.04, 220.32, 1.79955
FILLER_0_77_149, 73.04, 220.32, 1.79955
FILLER_0_78_151, 73.04, 220.32, 1.79955
FILLER_0_78_159, 73.04, 220.32, 1.79955
_5202_, 85.84, 220.32, 1.79954
_5205_, 85.84, 220.32, 1.79954
_5240_, 85.84, 220.32, 1.79954
_5241_, 85.84, 220.32, 1.79954
_5252_, 85.84, 220.32, 1.79954
FILLER_0_76_162, 85.84, 220.32, 1.79954
FILLER_0_76_172, 85.84, 220.32, 1.79954
FILLER_0_77_165, 85.84, 220.32, 1.79954
FILLER_0_78_175, 85.84, 220.32, 1.79954
_5203_, 98.64, 220.32, 1.79953
_6728_, 98.64, 220.32, 1.79953
_6729_, 98.64, 220.32, 1.79953
_6730_, 98.64, 220.32, 1.79953
_6810_, 98.64, 220.32, 1.79953
FILLER_0_76_190, 98.64, 220.32, 1.79953
FILLER_0_76_197, 98.64, 220.32, 1.79953
FILLER_0_78_205, 98.64, 220.32, 1.79953
_5828_, 111.44, 220.32, 1.79952
_6731_, 111.44, 220.32, 1.79952
_6748_, 111.44, 220.32, 1.79952
_6791_, 111.44, 220.32, 1.79952
FILLER_0_76_217, 111.44, 220.32, 1.79952
FILLER_0_76_225, 111.44, 220.32, 1.79952
FILLER_0_77_231, 111.44, 220.32, 1.79952
FILLER_0_78_242, 111.44, 220.32, 1.79952
_6743_, 124.24, 220.32, 1.79952
_6799_, 124.24, 220.32, 1.79952
_6803_, 124.24, 220.32, 1.79952
_6804_, 124.24, 220.32, 1.79952
_6811_, 124.24, 220.32, 1.79952
_6812_, 124.24, 220.32, 1.79952
FILLER_0_76_249, 124.24, 220.32, 1.79952
_5775_, 137.04, 220.32, 1.79953
_5829_, 137.04, 220.32, 1.79953
_5833_, 137.04, 220.32, 1.79953
_5835_, 137.04, 220.32, 1.79953
_6825_, 137.04, 220.32, 1.79953
ANTENNA_6, 137.04, 220.32, 1.79953
FILLER_0_76_278, 137.04, 220.32, 1.79953
FILLER_0_77_281, 137.04, 220.32, 1.79953
FILLER_0_77_289, 137.04, 220.32, 1.79953
FILLER_0_78_286, 137.04, 220.32, 1.79953
_5832_, 149.84, 220.32, 1.79955
_6830_, 149.84, 220.32, 1.79955
_6831_, 149.84, 220.32, 1.79955
_6832_, 149.84, 220.32, 1.79955
_6862_, 149.84, 220.32, 1.79955
_6863_, 149.84, 220.32, 1.79955
FILLER_0_76_309, 149.84, 220.32, 1.79955
FILLER_0_77_306, 149.84, 220.32, 1.79955
FILLER_0_77_314, 149.84, 220.32, 1.79955
FILLER_0_77_323, 149.84, 220.32, 1.79955
_6806_, 162.64, 220.32, 1.7996
_6808_, 162.64, 220.32, 1.7996
_6850_, 162.64, 220.32, 1.7996
FILLER_0_76_333, 162.64, 220.32, 1.7996
FILLER_0_77_333, 162.64, 220.32, 1.7996
FILLER_0_77_337, 162.64, 220.32, 1.7996
FILLER_0_78_346, 162.64, 220.32, 1.7996
FILLER_0_78_354, 162.64, 220.32, 1.7996
_8321_, 187.704, 220.32, 1.79941
fanout81, 187.704, 220.32, 1.79941
hold51, 187.704, 220.32, 1.79941
FILLER_0_77_384, 187.704, 220.32, 1.79941
FILLER_0_77_401, 187.704, 220.32, 1.79941
FILLER_0_77_409, 187.704, 220.32, 1.79941
_8432_, 199.968, 220.32, 1.79922
FILLER_0_76_410, 199.968, 220.32, 1.79922
FILLER_0_76_421, 199.968, 220.32, 1.79922
FILLER_0_77_432, 199.968, 220.32, 1.79922
FILLER_0_78_429, 199.968, 220.32, 1.79922
_4210_, 212.232, 220.32, 1.79906
_4231_, 212.232, 220.32, 1.79906
_4232_, 212.232, 220.32, 1.79906
_4263_, 212.232, 220.32, 1.79906
FILLER_0_77_440, 212.232, 220.32, 1.79906
FILLER_0_78_453, 212.232, 220.32, 1.79906
FILLER_0_78_461, 212.232, 220.32, 1.79906
_4233_, 224.496, 220.32, 1.79889
_8271_, 224.496, 220.32, 1.79889
_8274_, 224.496, 220.32, 1.79889
_8276_, 224.496, 220.32, 1.79889
_8296_, 224.496, 220.32, 1.79889
_8302_, 224.496, 220.32, 1.79889
FILLER_0_76_466, 224.496, 220.32, 1.79889
FILLER_0_77_484, 224.496, 220.32, 1.79889
_8222_, 236.76, 220.32, 1.79882
_8224_, 236.76, 220.32, 1.79882
_8225_, 236.76, 220.32, 1.79882
_8247_, 236.76, 220.32, 1.79882
_8270_, 236.76, 220.32, 1.79882
_8272_, 236.76, 220.32, 1.79882
FILLER_0_76_495, 236.76, 220.32, 1.79882
FILLER_0_77_492, 236.76, 220.32, 1.79882
FILLER_0_77_500, 236.76, 220.32, 1.79882
FILLER_0_77_505, 236.76, 220.32, 1.79882
_7043_, 249.024, 220.32, 1.79879
_8220_, 249.024, 220.32, 1.79879
_8221_, 249.024, 220.32, 1.79879
FILLER_0_76_519, 249.024, 220.32, 1.79879
FILLER_0_76_527, 249.024, 220.32, 1.79879
FILLER_0_77_526, 249.024, 220.32, 1.79879
FILLER_0_77_534, 249.024, 220.32, 1.79879
FILLER_0_77_542, 249.024, 220.32, 1.79879
_7040_, 261.288, 220.32, 1.79876
_8096_, 261.288, 220.32, 1.79876
_8146_, 261.288, 220.32, 1.79876
_8217_, 261.288, 220.32, 1.79876
FILLER_0_76_550, 261.288, 220.32, 1.79876
FILLER_0_77_550, 261.288, 220.32, 1.79876
FILLER_0_77_561, 261.288, 220.32, 1.79876
FILLER_0_78_562, 261.288, 220.32, 1.79876
_8094_, 273.552, 220.32, 1.79875
_8098_, 273.552, 220.32, 1.79875
_8100_, 273.552, 220.32, 1.79875
